Case ID,Date,Register Request,StartTime1,EndTime1,Resource1,Cost1,Check Date,StartTime2,EndTime2,Resource2,Cost2,Audit Mode ,StartTime3,EndTime3,Resource3,Cost3,Manual Review,StartTime4,EndTime4,Resource4,Cost4,Review the Reason,StartTime5,EndTime5,Resource5,Cost5,Check Ticket,StartTime6,EndTime6,Resource6,Cost6,Examine Casually,StartTime7,EndTime7,Resource7,Cost7,Examine Thoroughly,StartTime8,EndTime8,Resource8,Cost8,Decide,StartTime9,EndTime9,Resource9,Cost9,Accept,StartTime10,EndTime10,Resource10,Cost10,Reject,StartTime11,EndTime11,Resource11,Cost11,Reapply,StartTime12,EndTime12,Resource12,Cost12
55,2018/10/15,Flight cancellation,9:17:24,9:17:24,None,0,No,9:17:29,9:17:29,None,0,Normal review,9:17:30,9:17:30,None,0,None,0,0,None,0,Real,9:17:31,9:18:40,Junior staff,1.597222222,Real,9:18:44,9:20:37,Junior staff,2.615740741,Pass,9:18:45,9:19:36,Junior staff,1.180555556,None,0,0,None,0,Accept,9:20:42,9:23:06,Senior staff,13.33333333,1,9:23:07,9:32:06,Intermediate staff,24.9537037,0,0,0,None,0,0,0,0,None,0
56,2018/10/15,Other,9:17:38,9:17:38,None,0,No,9:17:39,9:17:39,None,0,Manual review,9:17:42,9:17:42,None,0,Reject,9:17:48,9:32:19,Senior staff,80.64814815,None,0,0,None,0,None,0,0,None,0,None,0,0,None,0,None,0,0,None,0,None,0,0,None,0,0,0,0,None,0,1,9:32:21,9:33:31,Junior staff,1.62037037,0,0,0,None,0
57,2018/10/15,Flight cancellation,9:17:57,9:17:57,None,0,No,9:18:03,9:18:03,None,0,Normal review,9:18:09,9:18:09,None,0,None,0,0,None,0,Real,9:18:12,9:19:08,Junior staff,1.296296296,Real,9:19:10,9:20:47,Junior staff,2.24537037,Pass,9:19:12,9:20:43,Junior staff,2.106481481,None,0,0,None,0,Accept,9:20:50,9:30:38,Senior staff,54.44444444,1,9:30:40,9:38:36,Intermediate staff,22.03703704,0,0,0,None,0,0,0,0,None,0
58,2018/10/15,Flight cancellation,9:18:03,9:18:03,None,0,No,9:18:06,9:18:06,None,0,Normal review,9:18:07,9:18:07,None,0,None,0,0,None,0,Real,9:18:12,9:18:55,Junior staff,0.99537037,Real,9:18:59,9:19:35,Junior staff,0.833333333,Pass,9:18:57,9:20:20,Junior staff,1.921296296,None,0,0,None,0,Accept,9:20:21,9:27:32,Senior staff,39.90740741,1,9:27:35,9:37:18,Intermediate staff,26.99074074,0,0,0,None,0,0,0,0,None,0
59,2018/10/15,Flight cancellation,9:18:19,9:18:19,None,0,No,9:18:24,9:18:24,None,0,Normal review,9:18:27,9:18:27,None,0,None,0,0,None,0,Real,9:18:29,9:19:30,Junior staff,1.412037037,Real,9:19:34,9:20:49,Junior staff,1.736111111,Pass,9:19:34,9:20:51,Junior staff,1.782407407,None,0,0,None,0,Accept,9:20:53,9:30:47,Senior staff,55,1,9:30:53,9:37:30,Intermediate staff,18.37962963,0,0,0,None,0,0,0,0,None,0
60,2018/10/15,Flight cancellation,9:18:20,9:18:20,None,0,No,9:18:22,9:18:22,None,0,Normal review,9:18:24,9:18:24,None,0,None,0,0,None,0,Fake,9:18:25,9:20:02,Junior staff,2.24537037,Real,9:20:06,9:20:50,Junior staff,1.018518519,None,0,0,None,0,Fail,9:20:05,9:31:24,Intermediate staff,31.43518519,Reapply,9:31:29,9:37:29,Senior staff,33.33333333,0,0,0,None,0,0,0,0,None,0,1,9:37:32,9:38:48,Junior staff,1.759259259
61,2018/10/15,Flight cancellation,9:18:22,9:18:22,None,0,No,9:18:26,9:18:26,None,0,Normal review,9:18:31,9:18:31,None,0,None,0,0,None,0,Real,9:18:36,9:19:58,Junior staff,1.898148148,Real,9:20:02,9:21:19,Junior staff,1.782407407,Pass,9:19:59,9:21:48,Junior staff,2.523148148,None,0,0,None,0,Accept,9:21:51,9:31:09,Senior staff,51.66666667,1,9:31:11,9:38:53,Intermediate staff,21.38888889,0,0,0,None,0,0,0,0,None,0
62,2018/10/15,Flight cancellation,9:18:43,9:18:43,None,0,No,9:18:46,9:18:46,None,0,Normal review,9:18:51,9:18:51,None,0,None,0,0,None,0,Real,9:18:56,9:19:36,Junior staff,0.925925926,Real,9:19:42,9:20:55,Junior staff,1.689814815,Pass,9:19:40,9:20:53,Junior staff,1.689814815,None,0,0,None,0,Accept,9:20:59,9:30:22,Senior staff,52.12962963,1,9:30:27,9:36:17,Intermediate staff,16.2037037,0,0,0,None,0,0,0,0,None,0
63,2018/10/15,Flight cancellation,9:19:38,9:19:38,None,0,No,9:19:43,9:19:43,None,0,Normal review,9:19:48,9:19:48,None,0,None,0,0,None,0,Fake,9:19:51,9:21:36,Junior staff,2.430555556,Real,9:21:38,9:23:35,Junior staff,2.708333333,None,0,0,None,0,Fail,9:21:39,9:35:17,Intermediate staff,37.87037037,Reapply,9:35:20,9:38:36,Senior staff,18.14814815,0,0,0,None,0,0,0,0,None,0,1,9:38:40,9:40:17,Junior staff,2.24537037
64,2018/10/15,Flight delay,9:20:49,9:20:49,None,0,No,9:20:55,9:20:55,None,0,Normal review,9:21:01,9:21:01,None,0,None,0,0,None,0,Real,9:21:05,9:22:44,Junior staff,2.291666667,Real,9:22:48,9:23:34,Junior staff,1.064814815,Pass,9:22:46,9:23:37,Junior staff,1.180555556,None,0,0,None,0,Accept,9:23:38,9:32:40,Senior staff,50.18518519,1,9:32:45,9:42:17,Intermediate staff,26.48148148,0,0,0,None,0,0,0,0,None,0
65,2018/10/15,Flight cancellation,9:20:56,9:20:56,None,0,No,9:21:01,9:21:01,None,0,Normal review,9:21:06,9:21:06,None,0,None,0,0,None,0,Real,9:21:09,9:23:07,Junior staff,2.731481481,Real,9:23:12,9:24:52,Junior staff,2.314814815,Pass,9:23:11,9:23:37,Junior staff,0.601851852,None,0,0,None,0,Accept,9:24:56,9:30:24,Senior staff,30.37037037,1,9:30:25,9:38:26,Intermediate staff,22.26851852,0,0,0,None,0,0,0,0,None,0
66,2018/10/15,Other,9:20:58,9:20:58,None,0,No,9:21:01,9:21:01,None,0,Manual review,9:21:07,9:21:07,None,0,Accept,9:21:11,9:35:22,Senior staff,78.7962963,None,0,0,None,0,None,0,0,None,0,None,0,0,None,0,None,0,0,None,0,None,0,0,None,0,1,9:35:24,9:42:25,Intermediate staff,19.49074074,0,0,0,None,0,0,0,0,None,0
67,2018/10/15,Flight cancellation,9:21:02,9:21:02,None,0,No,9:21:05,9:21:05,None,0,Normal review,9:21:09,9:21:09,None,0,None,0,0,None,0,Real,9:21:10,9:22:16,Junior staff,1.527777778,Real,9:22:21,9:24:18,Junior staff,2.708333333,Pass,9:22:18,9:23:37,Junior staff,1.828703704,None,0,0,None,0,Accept,9:24:23,9:26:58,Senior staff,14.35185185,1,9:27:02,9:35:30,Intermediate staff,23.51851852,0,0,0,None,0,0,0,0,None,0
68,2018/10/15,Other,9:21:20,9:21:20,None,0,No,9:21:25,9:21:25,None,0,Manual review,9:21:28,9:21:28,None,0,Reapply,9:21:31,9:34:58,Senior staff,74.72222222,None,0,0,None,0,None,0,0,None,0,None,0,0,None,0,None,0,0,None,0,None,0,0,None,0,0,0,0,None,0,0,0,0,None,0,1,9:35:02,9:36:10,Junior staff,1.574074074
69,2018/10/15,Flight delay,9:21:37,9:21:37,None,0,No,9:21:43,9:21:43,None,0,Normal review,9:21:49,9:21:49,None,0,None,0,0,None,0,Real,9:21:53,9:23:29,Junior staff,2.222222222,Real,9:23:31,9:25:29,Junior staff,2.731481481,Pass,9:23:32,9:25:18,Junior staff,2.453703704,None,0,0,None,0,Accept,9:25:32,9:35:18,Senior staff,54.25925926,1,9:35:23,9:45:03,Intermediate staff,26.85185185,0,0,0,None,0,0,0,0,None,0
70,2018/10/15,Flight delay,9:22:15,9:22:15,None,0,No,9:22:17,9:22:17,None,0,Normal review,9:22:22,9:22:22,None,0,None,0,0,None,0,Real,9:22:25,9:23:25,Junior staff,1.388888889,Real,9:23:29,9:24:45,Junior staff,1.759259259,Pass,9:23:28,9:24:37,Junior staff,1.597222222,None,0,0,None,0,Accept,9:24:51,9:33:36,Senior staff,48.61111111,1,9:33:38,9:41:52,Intermediate staff,22.87037037,0,0,0,None,0,0,0,0,None,0
71,2018/10/15,Flight cancellation,9:22:41,9:22:41,None,0,No,9:22:42,9:22:42,None,0,Normal review,9:22:46,9:22:46,None,0,None,0,0,None,0,Real,9:22:47,9:24:20,Junior staff,2.152777778,Real,9:24:26,9:26:13,Junior staff,2.476851852,Pass,9:24:22,9:25:19,Junior staff,1.319444444,None,0,0,None,0,Accept,9:26:17,9:30:07,Senior staff,21.2962963,1,9:30:08,9:39:21,Intermediate staff,25.60185185,0,0,0,None,0,0,0,0,None,0
72,2018/10/15,Flight cancellation,9:22:42,9:22:42,None,0,No,9:22:44,9:22:44,None,0,Normal review,9:22:46,9:22:46,None,0,None,0,0,None,0,Real,9:22:48,9:23:49,Junior staff,1.412037037,Real,9:23:55,9:25:42,Junior staff,2.476851852,Pass,9:23:51,9:24:59,Junior staff,1.574074074,None,0,0,None,0,Accept,9:25:46,9:32:45,Senior staff,38.7962963,1,9:32:49,9:40:07,Intermediate staff,20.27777778,0,0,0,None,0,0,0,0,None,0
73,2018/10/15,Flight delay,9:22:55,9:22:55,None,0,No,9:22:59,9:22:59,None,0,Normal review,9:23:04,9:23:04,None,0,None,0,0,None,0,Real,9:23:07,9:23:46,Junior staff,0.902777778,Real,9:23:48,9:24:26,Junior staff,0.87962963,Pass,9:23:50,9:24:53,Junior staff,1.458333333,None,0,0,None,0,Accept,9:24:59,9:27:10,Senior staff,12.12962963,1,9:27:11,9:32:52,Intermediate staff,15.78703704,0,0,0,None,0,0,0,0,None,0
74,2018/10/15,Flight cancellation,9:22:56,9:22:56,None,0,No,9:22:58,9:22:58,None,0,Normal review,9:23:03,9:23:03,None,0,None,0,0,None,0,Real,9:23:08,9:24:21,Junior staff,1.689814815,Real,9:24:25,9:25:25,Junior staff,1.388888889,Pass,9:24:26,9:25:46,Junior staff,1.851851852,None,0,0,None,0,Accept,9:25:49,9:28:07,Senior staff,12.77777778,1,9:28:11,9:33:40,Intermediate staff,15.23148148,0,0,0,None,0,0,0,0,None,0
75,2018/10/15,Other,9:23:12,9:23:12,None,0,No,9:23:15,9:23:15,None,0,Manual review,9:23:20,9:23:20,None,0,Reapply,9:23:26,9:38:29,Senior staff,83.61111111,None,0,0,None,0,None,0,0,None,0,None,0,0,None,0,None,0,0,None,0,None,0,0,None,0,0,0,0,None,0,0,0,0,None,0,1,9:38:32,9:40:14,Junior staff,2.361111111
76,2018/10/15,Other,9:24:06,9:24:06,None,0,No,9:24:08,9:24:08,None,0,Manual review,9:24:11,9:24:11,None,0,Reject,9:24:16,9:35:57,Senior staff,64.90740741,None,0,0,None,0,None,0,0,None,0,None,0,0,None,0,None,0,0,None,0,None,0,0,None,0,0,0,0,None,0,1,9:35:59,9:37:08,Junior staff,1.597222222,0,0,0,None,0
77,2018/10/15,Flight cancellation,9:24:07,9:24:07,None,0,No,9:24:13,9:24:13,None,0,Normal review,9:24:17,9:24:17,None,0,None,0,0,None,0,Fake,9:26:08,9:27:50,Junior staff,2.361111111,Real,9:27:51,9:29:24,Junior staff,2.152777778,None,0,0,None,0,Pass,9:27:55,9:34:35,Intermediate staff,18.51851852,Accept,9:34:39,9:37:58,Senior staff,18.42592593,1,9:38:03,9:46:35,Intermediate staff,23.7037037,0,0,0,None,0,0,0,0,None,0
78,2018/10/15,Flight cancellation,9:24:30,9:24:30,None,0,No,9:24:32,9:24:32,None,0,Normal review,9:24:34,9:24:34,None,0,None,0,0,None,0,Real,9:24:38,9:25:58,Junior staff,1.851851852,Real,9:26:02,9:27:36,Junior staff,2.175925926,Pass,9:26:04,9:27:23,Junior staff,1.828703704,None,0,0,None,0,Accept,9:27:41,9:32:52,Senior staff,28.7962963,1,9:32:53,9:42:07,Intermediate staff,25.64814815,0,0,0,None,0,0,0,0,None,0
79,2018/10/15,Flight cancellation,9:24:52,9:24:52,None,0,No,9:24:54,9:24:54,None,0,Normal review,9:24:57,9:24:57,None,0,None,0,0,None,0,Real,9:24:58,9:26:31,Junior staff,2.152777778,Real,9:26:35,9:28:35,Junior staff,2.777777778,Pass,9:26:34,9:27:29,Junior staff,1.273148148,None,0,0,None,0,Accept,9:28:37,9:34:18,Senior staff,31.57407407,1,9:34:23,9:43:18,Intermediate staff,24.76851852,0,0,0,None,0,0,0,0,None,0
80,2018/10/15,Flight cancellation,9:24:52,9:24:52,None,0,No,9:24:55,9:24:55,None,0,Normal review,9:24:58,9:24:58,None,0,None,0,0,None,0,Real,9:25:02,9:26:52,Junior staff,2.546296296,Real,9:26:55,9:28:46,Junior staff,2.569444444,Pass,9:26:55,9:27:47,Junior staff,1.203703704,None,0,0,None,0,Accept,9:28:49,9:37:49,Senior staff,50,1,9:37:53,9:45:48,Intermediate staff,21.99074074,0,0,0,None,0,0,0,0,None,0
81,2018/10/15,Flight cancellation,9:25:05,9:25:05,None,0,No,9:25:10,9:25:10,None,0,Normal review,9:25:15,9:25:15,None,0,None,0,0,None,0,Real,9:25:21,9:26:14,Junior staff,1.226851852,Real,9:26:19,9:26:55,Junior staff,0.833333333,Pass,9:26:19,9:27:39,Junior staff,1.851851852,None,0,0,None,0,Accept,9:27:41,9:30:05,Senior staff,13.33333333,1,9:30:07,9:38:26,Intermediate staff,23.10185185,0,0,0,None,0,0,0,0,None,0
82,2018/10/15,Flight cancellation,9:25:35,9:25:35,None,0,No,9:25:37,9:25:37,None,0,Normal review,9:25:42,9:25:42,None,0,None,0,0,None,0,Real,9:25:46,9:26:31,Junior staff,1.041666667,Real,9:26:36,9:28:19,Junior staff,2.384259259,Pass,9:26:35,9:28:26,Junior staff,2.569444444,None,0,0,None,0,Accept,9:28:28,9:31:20,Senior staff,15.92592593,1,9:31:22,9:37:30,Intermediate staff,17.03703704,0,0,0,None,0,0,0,0,None,0
83,2018/10/15,Other,9:25:45,9:25:45,None,0,No,9:25:47,9:25:47,None,0,Manual review,9:25:51,9:25:51,None,0,Reject,9:25:53,9:40:20,Senior staff,80.27777778,None,0,0,None,0,None,0,0,None,0,None,0,0,None,0,None,0,0,None,0,None,0,0,None,0,0,0,0,None,0,1,9:40:24,9:41:34,Junior staff,1.62037037,0,0,0,None,0
84,2018/10/15,Flight cancellation,9:25:59,9:25:59,None,0,No,9:26:01,9:26:01,None,0,Normal review,9:26:07,9:26:07,None,0,None,0,0,None,0,Real,9:26:08,9:27:47,Junior staff,2.291666667,Real,9:27:49,9:29:22,Junior staff,2.152777778,Pass,9:27:48,9:28:28,Junior staff,0.925925926,None,0,0,None,0,Accept,9:29:28,9:36:02,Senior staff,36.48148148,1,9:36:05,9:42:26,Intermediate staff,17.63888889,0,0,0,None,0,0,0,0,None,0
85,2018/10/15,Flight cancellation,9:26:01,9:26:01,None,0,No,9:26:06,9:26:06,None,0,Normal review,9:26:09,9:26:09,None,0,None,0,0,None,0,Real,9:26:12,9:27:17,Junior staff,1.50462963,Real,9:27:23,9:28:50,Junior staff,2.013888889,Pass,9:27:22,9:28:44,Junior staff,1.898148148,None,0,0,None,0,Accept,9:28:52,9:38:05,Senior staff,51.2037037,1,9:38:07,9:45:15,Intermediate staff,19.81481481,0,0,0,None,0,0,0,0,None,0
86,2018/10/15,Flight cancellation,9:26:13,9:26:13,None,0,No,9:26:15,9:26:15,None,0,Normal review,9:26:16,9:26:16,None,0,None,0,0,None,0,Real,9:26:21,9:27:11,Junior staff,1.157407407,Real,9:27:16,9:29:12,Junior staff,2.685185185,Pass,9:27:15,9:28:01,Junior staff,1.064814815,None,0,0,None,0,Accept,9:29:15,9:37:59,Senior staff,48.51851852,1,9:38:01,9:45:17,Intermediate staff,20.18518519,0,0,0,None,0,0,0,0,None,0
87,2018/10/15,Flight cancellation,9:26:13,9:26:13,None,0,No,9:26:15,9:26:15,None,0,Normal review,9:26:18,9:26:18,None,0,None,0,0,None,0,Real,9:26:19,9:27:03,Junior staff,1.018518519,Real,9:27:08,9:28:43,Junior staff,2.199074074,Pass,9:27:07,9:28:45,Junior staff,2.268518519,None,0,0,None,0,Accept,9:28:47,9:38:18,Senior staff,52.87037037,1,9:38:20,9:47:46,Intermediate staff,26.2037037,0,0,0,None,0,0,0,0,None,0
88,2018/10/15,Flight cancellation,9:26:47,9:26:47,None,0,No,9:26:51,9:26:51,None,0,Normal review,9:26:52,9:26:52,None,0,None,0,0,None,0,Fake,9:27:56,9:29:00,Junior staff,1.481481481,Real,9:29:04,9:30:26,Junior staff,1.898148148,None,0,0,None,0,Pass,9:29:06,9:36:21,Intermediate staff,20.13888889,Accept,9:36:25,9:38:58,Senior staff,14.16666667,1,9:39:02,9:47:06,Intermediate staff,22.40740741,0,0,0,None,0,0,0,0,None,0
89,2018/10/15,Flight cancellation,9:26:52,9:26:52,None,0,No,9:26:56,9:26:56,None,0,Normal review,9:27:01,9:27:01,None,0,None,0,0,None,0,Real,9:27:03,9:27:46,Junior staff,0.99537037,Real,9:27:51,9:29:39,Junior staff,2.5,Pass,9:27:49,9:29:43,Junior staff,2.638888889,None,0,0,None,0,Accept,9:29:46,9:39:33,Senior staff,54.35185185,1,9:39:37,9:45:37,Intermediate staff,16.66666667,0,0,0,None,0,0,0,0,None,0
90,2018/10/15,Flight cancellation,9:26:58,9:26:58,None,0,No,9:27:03,9:27:03,None,0,Normal review,9:27:05,9:27:05,None,0,None,0,0,None,0,Real,9:27:10,9:28:30,Junior staff,1.851851852,Real,9:28:32,9:29:21,Junior staff,1.134259259,Pass,9:28:31,9:30:24,Junior staff,2.615740741,None,0,0,None,0,Accept,9:30:28,9:35:12,Senior staff,26.2962963,1,9:35:13,9:41:37,Intermediate staff,17.77777778,0,0,0,None,0,0,0,0,None,0
91,2018/10/15,Flight cancellation,9:27:21,9:27:21,None,0,No,9:27:24,9:27:24,None,0,Normal review,9:27:29,9:27:29,None,0,None,0,0,None,0,Real,9:27:33,9:28:21,Junior staff,1.111111111,Real,9:28:26,9:30:24,Junior staff,2.731481481,Pass,9:28:24,9:29:20,Junior staff,1.296296296,None,0,0,None,0,Accept,9:30:27,9:34:58,Senior staff,25.09259259,1,9:35:00,9:40:41,Intermediate staff,15.78703704,0,0,0,None,0,0,0,0,None,0
92,2018/10/15,Flight cancellation,9:27:28,9:27:28,None,0,No,9:27:31,9:27:31,None,0,Normal review,9:27:36,9:27:36,None,0,None,0,0,None,0,Real,9:27:37,9:28:18,Junior staff,0.949074074,Real,9:28:21,9:30:14,Junior staff,2.615740741,Pass,9:28:23,9:29:18,Junior staff,1.273148148,None,0,0,None,0,Accept,9:30:19,9:37:42,Senior staff,41.01851852,1,9:37:46,9:44:05,Intermediate staff,17.5462963,0,0,0,None,0,0,0,0,None,0
93,2018/10/15,Flight cancellation,9:27:39,9:27:39,None,0,No,9:27:41,9:27:41,None,0,Normal review,9:27:47,9:27:47,None,0,None,0,0,None,0,Real,9:27:51,9:29:38,Junior staff,2.476851852,Real,9:29:41,9:30:23,Junior staff,0.972222222,Pass,9:29:39,9:30:56,Junior staff,1.782407407,None,0,0,None,0,Accept,9:30:59,9:37:53,Senior staff,38.33333333,1,9:37:59,9:46:59,Intermediate staff,25,0,0,0,None,0,0,0,0,None,0
94,2018/10/15,Flight cancellation,9:27:52,9:27:52,None,0,No,9:27:56,9:27:56,None,0,Normal review,9:28:01,9:28:01,None,0,None,0,0,None,0,Real,9:28:02,9:28:49,Junior staff,1.087962963,Fake,9:28:54,9:30:12,Junior staff,1.805555556,Fail,9:28:55,9:29:45,Junior staff,1.157407407,None,0,0,None,0,Reject,9:30:16,9:35:51,Senior staff,31.01851852,0,0,0,None,0,1,9:35:55,9:37:03,Junior staff,1.574074074,0,0,0,None,0
95,2018/10/15,Flight cancellation,9:28:16,9:28:16,None,0,No,9:28:20,9:28:20,None,0,Normal review,9:28:24,9:28:24,None,0,None,0,0,None,0,Fake,9:28:29,9:29:56,Junior staff,2.013888889,Real,9:30:02,9:31:27,Junior staff,1.967592593,None,0,0,None,0,Fail,9:30:01,9:36:07,Intermediate staff,16.94444444,Reject,9:36:10,9:44:43,Senior staff,47.5,0,0,0,None,0,1,9:44:49,9:45:32,Junior staff,0.99537037,0,0,0,None,0
96,2018/10/15,Flight cancellation,9:28:38,9:28:38,None,0,No,9:28:41,9:28:41,None,0,Normal review,9:28:46,9:28:46,None,0,None,0,0,None,0,Fake,9:29:48,9:30:54,Junior staff,1.527777778,Real,9:30:56,9:31:57,Junior staff,1.412037037,None,0,0,None,0,Pass,9:30:58,9:41:37,Intermediate staff,29.58333333,Accept,9:41:40,9:49:03,Senior staff,41.01851852,1,9:49:08,9:57:52,Intermediate staff,24.25925926,0,0,0,None,0,0,0,0,None,0
97,2018/10/15,Flight cancellation,9:28:43,9:28:43,None,0,No,9:28:47,9:28:47,None,0,Normal review,9:28:50,9:28:50,None,0,None,0,0,None,0,Real,9:28:53,9:30:09,Junior staff,1.759259259,Real,9:30:10,9:30:59,Junior staff,1.134259259,Pass,9:30:11,9:31:34,Junior staff,1.921296296,None,0,0,None,0,Accept,9:31:39,9:37:08,Senior staff,30.46296296,1,9:37:10,9:44:14,Intermediate staff,19.62962963,0,0,0,None,0,0,0,0,None,0
98,2018/10/15,Flight cancellation,9:29:01,9:29:01,None,0,No,9:29:03,9:29:03,None,0,Normal review,9:29:07,9:29:07,None,0,None,0,0,None,0,Real,9:29:10,9:29:56,Junior staff,1.064814815,Real,9:30:01,9:31:13,Junior staff,1.666666667,Pass,9:29:59,9:31:31,Junior staff,2.12962963,None,0,0,None,0,Accept,9:31:33,9:38:19,Senior staff,37.59259259,1,9:38:23,9:47:21,Intermediate staff,24.90740741,0,0,0,None,0,0,0,0,None,0
99,2018/10/15,Flight cancellation,9:29:10,9:29:10,None,0,No,9:29:13,9:29:13,None,0,Normal review,9:29:15,9:29:15,None,0,None,0,0,None,0,Real,9:29:19,9:30:06,Junior staff,1.087962963,Real,9:30:12,9:30:44,Junior staff,0.740740741,Pass,9:30:09,9:30:55,Junior staff,1.064814815,None,0,0,None,0,Accept,9:31:00,9:39:07,Senior staff,45.09259259,1,9:39:12,9:44:36,Intermediate staff,15,0,0,0,None,0,0,0,0,None,0
100,2018/10/15,Flight cancellation,9:29:25,9:29:25,None,0,No,9:29:29,9:29:29,None,0,Normal review,9:29:35,9:29:35,None,0,None,0,0,None,0,Real,9:29:37,9:30:29,Junior staff,1.203703704,Real,9:30:32,9:32:21,Junior staff,2.523148148,Pass,9:30:33,9:31:59,Junior staff,1.990740741,None,0,0,None,0,Accept,9:32:22,9:35:21,Senior staff,16.57407407,1,9:35:24,9:42:31,Intermediate staff,19.76851852,0,0,0,None,0,0,0,0,None,0
101,2018/10/15,Flight cancellation,9:29:28,9:29:28,None,0,No,9:29:32,9:29:32,None,0,Normal review,9:29:35,9:29:35,None,0,None,0,0,None,0,Real,9:29:40,9:30:13,Junior staff,0.763888889,Real,9:30:17,9:31:15,Junior staff,1.342592593,Pass,9:30:16,9:31:54,Junior staff,2.268518519,None,0,0,None,0,Accept,9:31:57,9:34:30,Senior staff,14.16666667,1,9:34:31,9:40:42,Intermediate staff,17.17592593,0,0,0,None,0,0,0,0,None,0
102,2018/10/15,Flight cancellation,9:29:34,9:29:34,None,0,No,9:29:38,9:29:38,None,0,Normal review,9:29:43,9:29:43,None,0,None,0,0,None,0,Real,9:29:46,9:31:42,Junior staff,2.685185185,Real,9:31:45,9:32:29,Junior staff,1.018518519,Pass,9:31:46,9:32:38,Junior staff,1.203703704,None,0,0,None,0,Accept,9:32:41,9:42:10,Senior staff,52.68518519,1,9:42:13,9:49:06,Intermediate staff,19.12037037,0,0,0,None,0,0,0,0,None,0
103,2018/10/15,Flight cancellation,9:30:21,9:30:21,None,0,No,9:30:25,9:30:25,None,0,Normal review,9:30:31,9:30:31,None,0,None,0,0,None,0,Fake,9:30:34,9:31:52,Junior staff,1.805555556,Real,9:31:55,9:32:41,Junior staff,1.064814815,None,0,0,None,0,Fail,9:31:56,9:39:39,Intermediate staff,21.43518519,Reject,9:39:42,9:45:08,Senior staff,30.18518519,0,0,0,None,0,1,9:45:10,9:45:46,Junior staff,0.833333333,0,0,0,None,0
104,2018/10/15,Flight cancellation,9:30:31,9:30:31,None,0,No,9:30:33,9:30:33,None,0,Normal review,9:30:35,9:30:35,None,0,None,0,0,None,0,Real,9:30:40,9:31:29,Junior staff,1.134259259,Real,9:31:34,9:32:19,Junior staff,1.041666667,Pass,9:31:34,9:32:04,Junior staff,0.694444444,None,0,0,None,0,Accept,9:32:22,9:35:41,Senior staff,18.42592593,1,9:35:44,9:44:59,Intermediate staff,25.69444444,0,0,0,None,0,0,0,0,None,0
105,2018/10/15,Flight cancellation,9:32:00,9:32:00,None,0,No,9:32:02,9:32:02,None,0,Normal review,9:32:06,9:32:06,None,0,None,0,0,None,0,Real,9:32:11,9:34:10,Junior staff,2.75462963,Real,9:34:13,9:36:07,Junior staff,2.638888889,Pass,9:34:15,9:35:36,Junior staff,1.875,None,0,0,None,0,Accept,9:36:11,9:43:01,Senior staff,37.96296296,1,9:43:03,9:51:35,Intermediate staff,23.7037037,0,0,0,None,0,0,0,0,None,0
106,2018/10/15,Flight cancellation,9:32:19,9:32:19,None,0,No,9:32:24,9:32:24,None,0,Normal review,9:32:29,9:32:29,None,0,None,0,0,None,0,Real,9:32:33,9:33:53,Junior staff,1.851851852,Real,9:33:54,9:34:59,Junior staff,1.50462963,Pass,9:33:57,9:35:37,Junior staff,2.314814815,None,0,0,None,0,Accept,9:35:39,9:43:08,Senior staff,41.57407407,1,9:43:10,9:48:41,Intermediate staff,15.32407407,0,0,0,None,0,0,0,0,None,0
107,2018/10/15,Flight cancellation,9:32:22,9:32:22,None,0,No,9:32:25,9:32:25,None,0,Normal review,9:32:31,9:32:31,None,0,None,0,0,None,0,Real,9:32:33,9:34:16,Junior staff,2.384259259,Real,9:34:19,9:36:11,Junior staff,2.592592593,Pass,9:34:22,9:35:24,Junior staff,1.435185185,None,0,0,None,0,Accept,9:36:12,9:44:24,Senior staff,45.55555556,1,9:44:27,9:51:48,Intermediate staff,20.41666667,0,0,0,None,0,0,0,0,None,0
108,2018/10/15,Flight cancellation,9:33:20,9:33:20,None,0,No,9:33:25,9:33:25,None,0,Normal review,9:33:31,9:33:31,None,0,None,0,0,None,0,Real,9:33:36,9:34:50,Junior staff,1.712962963,Real,9:34:54,9:36:32,Junior staff,2.268518519,Pass,9:34:52,9:35:42,Junior staff,1.157407407,None,0,0,None,0,Accept,9:36:36,9:46:11,Senior staff,53.24074074,1,9:46:16,9:56:00,Intermediate staff,27.03703704,0,0,0,None,0,0,0,0,None,0
109,2018/10/15,Flight cancellation,9:33:46,9:33:46,None,0,No,9:33:48,9:33:48,None,0,Normal review,9:33:49,9:33:49,None,0,None,0,0,None,0,Real,9:33:51,9:35:51,Junior staff,2.777777778,Real,9:35:56,9:37:48,Junior staff,2.592592593,Pass,9:35:53,9:36:37,Junior staff,1.018518519,None,0,0,None,0,Accept,9:37:50,9:46:45,Senior staff,49.53703704,1,9:46:46,9:51:54,Intermediate staff,14.25925926,0,0,0,None,0,0,0,0,None,0
110,2018/10/15,Flight cancellation,9:33:46,9:33:46,None,0,No,9:33:49,9:33:49,None,0,Normal review,9:33:51,9:33:51,None,0,None,0,0,None,0,Real,9:33:57,9:35:43,Junior staff,2.453703704,Real,9:35:49,9:36:59,Junior staff,1.62037037,Pass,9:35:47,9:36:17,Junior staff,0.694444444,None,0,0,None,0,Accept,9:37:04,9:40:26,Senior staff,18.7037037,1,9:40:29,9:46:21,Intermediate staff,16.2962963,0,0,0,None,0,0,0,0,None,0
